original_idx,index,wav_path,ref_wav_path,prompt_text,text,wav_asr_text,wer
756,756,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26031217-common_voice_en_26031218.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26031217.wav,Palatinate was divided between Roberto’s four children whom survived.,"To have a reed in the spine, what a makeshift source!","To have a reed in the spine, what a makeshift source.",0.0
757,757,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26319796-common_voice_en_26319797.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26319796.wav,"I'm what the sailors call a shark, that is, I'm a lawyer.",Bronchitis is far from being an uncommon disease of infants.,"Bronchitis is far from being an uncommon disease of infants,",0.0
758,758,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26324572-common_voice_en_26324575.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26324572.wav,"The British evacuated Boston and Fort William and Mary for Halifax, Nova Scotia.",All information in the chart must be placed in order by the Record Number.,All information in the chart must be placed in order by the record number.,0.0
759,759,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26453369-common_voice_en_26453364.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26453369.wav,It was founded by American producers and screenwriters Milton Subotsky and Max Rosenberg.,"Harris was born and raised near Denver, Colorado.","Harris was born and raised near Denver, Colorado.",0.0
760,760,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26554168-common_voice_en_26554170.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26554168.wav,A convenient footwalk leads over the stream.,"The tetrahydrate can exist in two structures, or polymorphs.",The tetrahydrate can exist in two structures or polymorphs.,0.0
761,761,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26554168-common_voice_en_26554171.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26554168.wav,A convenient footwalk leads over the stream.,"It also appeared in the movie ""Orphan Train"".",It also appeared in the movie Orphan Train.,0.0
762,762,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26645969-common_voice_en_26645970.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26645969.wav,The creation of a Supreme Court was unique in the case of South Australia.,This theory is called the endosymbiotic theory.,This theory is called the endosymbiotic theory.,0.0
763,763,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26933529-common_voice_en_26933531.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26933529.wav,"Mike Dimkich is indeed helping us out right now, and we are genuinely appreciative.",There is also a genetic test that can be done for this disorder.,There is also a genetic test that can be done for this disorder.,0.0
766,766,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26952530-common_voice_en_26952634.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26952530.wav,"It is well connected by road and rail to Bangalore, Mangalore and Mysore.",He appeared in numerous episodes and was usually comic foil to Brett Somers.,He appeared in numerous episodes and was usually comic foil to Brett Somers.,0.0
771,771,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27099623-common_voice_en_27099625.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27099623.wav,It has five mountain ranges and nineteen peaks.,Yates also received an invite to spring training.,Yates also received an invite to spring training.,0.0
772,772,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27172977-common_voice_en_27172978.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27172977.wav,He concluded This is a game best played with the voices turned off.,"Ticket barriers are sometimes in operation, depending on the time of day.",Ticket barriers are sometimes in operation depending on the time of day.,0.0
773,773,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27172977-common_voice_en_27172980.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27172977.wav,He concluded This is a game best played with the voices turned off.,Thousands of people showed their creativity and voiced their opinions.,Thousands of people showed their creativity and voiced their opinions.,0.0
774,774,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27383934-common_voice_en_27383932.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27383934.wav,"A more structured format of this model is of course objects, or classes.",On her return home she paid off to reserve.,On her return home she paid off to reserve.,0.0
775,775,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27383934-common_voice_en_27383936.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27383934.wav,"A more structured format of this model is of course objects, or classes.","To encourage skill acquisition, the program uses the child's particular motivation for learning.","To encourage skill acquisition, the program uses the child's particular motivation for learning.",0.0
776,776,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27389507-common_voice_en_27389508.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27389507.wav,"Once the remodeling was finished, the Department of Business Administration moved in.",The player must then be caught by a ghost to reopen the chutes.,The player must then be caught by a ghost to reopen the chutes.,0.0
777,777,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27389507-common_voice_en_27389509.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27389507.wav,"Once the remodeling was finished, the Department of Business Administration moved in.",It is a relative dating technique in geology.,It is a relative dating technique in geology.,0.0
778,778,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27404277-common_voice_en_27404276.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27404277.wav,"The trolleys operate continuously, reversing direction via loops at the ends of the line.","The film was an average commercial success, but earned critical acclaim from award committees.",The film was an average commercial success but earned critical acclaim from award committees.,0.0
779,779,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27434681-common_voice_en_27434683.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27434681.wav,The unincorporated community of Calumetville is located partially in the town.,"The detective untangles a web of robberies, lies and murder.","The detective untangles a web of robberies, lies, and murder,",0.0
780,780,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27434681-common_voice_en_27434685.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27434681.wav,The unincorporated community of Calumetville is located partially in the town.,"She has an older sister, Jennifer, who is an advertising executive.","She has an older sister, Jennifer, who is an advertising executive.",0.0
781,781,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27474919-common_voice_en_27474918.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27474919.wav,The player clears the game by reaching the final level of the mode.,"Jim Martin was born in Savannah, Chatham County, Georgia.","Jim Martin was born in Savannah, Chatham County, Georgia.",0.0
782,782,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27474919-common_voice_en_27474920.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27474919.wav,The player clears the game by reaching the final level of the mode.,"She also took introduction courses in Japanese, Chinese and Arabic.","She also took introduction courses in Japanese, Chinese and Arabic",0.0
784,784,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_275174-common_voice_en_275175.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_275174.wav,His shirt was clean but one button was gone.,The requirements are rather high for this job.,The requirements are rather high for this job.,0.0
786,786,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27573778-common_voice_en_27573780.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27573778.wav,Gandhi feared that the movement might lead to popular violence.,He is the younger brother of actor Jeff Wincott.,"He is the younger brother of actor Jeff Wincott,",0.0
787,787,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27585762-common_voice_en_27585765.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27585762.wav,The missiles were fired at both military and civilian targets.,It is a member of the Socialist International.,It is a member of the Socialist International.,0.0
788,788,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27612070-common_voice_en_27612071.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27612070.wav,His Concerned Citizens ticket won three of the four seats on the city council.,The monastery was inhabited by a succession of three different religious orders.,The monastery was inhabited by a succession of three different religious orders.,0.0
789,789,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27733062-common_voice_en_27733063.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27733062.wav,"Without letters patent, a person is unable to assume an appointed office.","Thus, under this proposal, the Republic of China would become fully defunct.","Thus, under this proposal, the Republic of China would become fully defunct.",0.0
790,790,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27733062-common_voice_en_27733065.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27733062.wav,"Without letters patent, a person is unable to assume an appointed office.",The King of Portugal was being shaved by his barber.,The king of Portugal was being shaved by his barber.,0.0
791,791,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27794266-common_voice_en_27794264.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27794266.wav,The decision to merge or not is decided using pre-configured policies.,Don Lash Park in Auburn is named for him.,Don Lash Park in Auburn is named for him.,0.0
794,794,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27935469-common_voice_en_27935466.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27935469.wav,It received positive responses from both viewers and critics.,The crater has nearly the same low albedo as the nearby surface.,The crater has nearly the same low albedo as the nearby surface.,0.0
795,795,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_27935469-common_voice_en_27935467.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_27935469.wav,It received positive responses from both viewers and critics.,"The railroad not only agreed, but allowed him to name the stop.","The railroad not only agreed, but allowed him to name the stop.",0.0
796,796,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_28003405-common_voice_en_28003408.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_28003405.wav,"The Kingdom was in an economic depression, with the whaling industry rapidly declining.","Both terms can be literally translated to mean ""inner city"" and ""city centre"".",Both terms can be literally translated to mean inner city and city centre.,0.0
